channelKey,displayName,groups,sourceFile,sourceRole,originalName,host,kind,durable,continuousUpdate,updateMode,signedExpireAt,youtubeVideoId,url
abpআননদ,ABP আনন্দ,भारत,sources/live-base.txt,durable-base-hls,ABP আনন্দ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/3096/0d054fb784fa74a17e7731c1e4d995b4/index.m3u8
abpআননদ,ABP আনন্দ,भारत,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ABP আনন্দ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/3096/0d054fb784fa74a17e7731c1e4d995b4/index.m3u8
accdn,ACCDN,體育頻道,sources/live-base.txt,durable-base-hls,ACCDN,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/315/992555ddfa413945d5502a5f2a4cf883/index.m3u8
accdn,ACCDN,體育頻道,sources/live-base.txt,durable-base-hls,ACCDN,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3215/f204937943fa9a72410509217caea634/index.m3u8
accdn,ACCDN,體育頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ACCDN,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/315/992555ddfa413945d5502a5f2a4cf883/index.m3u8
accdn,ACCDN,體育頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ACCDN,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3215/f204937943fa9a72410509217caea634/index.m3u8
actionhollywoodmovies,Action Hollywood Movies,影視頻道,sources/live-base.txt,durable-base-hls,Action Hollywood Movies,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/2417/1972214d8ee6722161f65c773e4b6cb7/index.m3u8
actionhollywoodmovies,Action Hollywood Movies,影視頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Action Hollywood Movies,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/2417/1972214d8ee6722161f65c773e4b6cb7/index.m3u8
aec,AEC,新馬頻道,sources/live-base.txt,durable-base-hls,AEC,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/2745/bb30bddb9bdca515922aad8f493ccbbf/index.m3u8
aec,AEC,新馬頻道,sources/live-base.txt,durable-base-hls,AEC,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/433/103379d4f55abf22a0691dfcd992338d/index.m3u8
aec,AEC,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,AEC,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/2745/bb30bddb9bdca515922aad8f493ccbbf/index.m3u8
aec,AEC,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,AEC,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/433/103379d4f55abf22a0691dfcd992338d/index.m3u8
aljazeera,Al Jazeera,新聞頻道,sources/live-base.txt,durable-base-hls,Al Jazeera,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/1144/effdb858dd18bcd968ff21b7ca3fd763/index.m3u8
aljazeera,Al Jazeera,新聞頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Al Jazeera,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/1144/effdb858dd18bcd968ff21b7ca3fd763/index.m3u8
aljazeeraarabic,Al Jazeera Arabic,YouTube國際新聞,sources/youtube-live-channels.csv,durable-youtube-page,Al Jazeera Arabic,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,N8xxOD0nT1Y,https://www.youtube.com/watch?v=N8xxOD0nT1Y
aljazeeraarabic,Al Jazeera Arabic,YouTube國際新聞,sources/live-youtube-stable.txt,generated-youtube-hls,047 Al Jazeera Arabic,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:49:32.000Z,N8xxOD0nT1Y,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164972/ei/jFk5ap_jNNm42roP39q5-AY/ip/114.42.199.53/id/N8xxOD0nT1Y.2/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr4---sn-ipoxu-umbee.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/gcr/tw/bui/ARmQxEXIL5HSMI0i2yKUeOBsj6sjbx13PuSAeNykhL1CXvkkL3T0M1KEXTu-UdHppVHk9s6yWva0zYm2/spc/SQ-umm9QUlQtGPp6xdfsETSryOwILmqlWnmDFgEsygIuZhCjtQ/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2605000/met/1782143373,/mh/u1/mm/44/mn/sn-ipoxu-umbee/ms/lva/mv/m/mvi/4/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565115,51565682,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,gcr,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgd-RLq4q9iAlOFPWA7yoisCzVnmgoRd_9DhZzrY_JpB4CIHjgYzd8sM0YeclsxjOfsLlJbGhuW0Kwf8msE7k-efjA/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgQOBd6cYffhG6tEP5Z6IU3pOA4ijd-SND1NvPSglj5JYCIQCiNXI7bzgi2JzhEEsVrDoJIAzttGetGzuDEMpCGrzkTQ%3D%3D/playlist/index.m3u8"
aljazeeraenglish,Al Jazeera English,YouTube國際新聞,sources/youtube-live-channels.csv,durable-youtube-page,Al Jazeera English,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,gCNeDWCI0vo,https://www.youtube.com/watch?v=gCNeDWCI0vo
aljazeeraenglish,Al Jazeera English,YouTube國際新聞,sources/live-youtube-stable.txt,generated-youtube-hls,056 Al Jazeera English,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:49:58.000Z,gCNeDWCI0vo,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164998/ei/plk5as-YGpebvcAPh6zs8A4/ip/114.42.199.53/id/gCNeDWCI0vo.4/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr5---sn-ipoxu-umbee.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/gcr/tw/bui/ARmQxEVKlddNvf9hbW6AG5_2KJHCrT_1N-oBDAvI5f3kt4FZysbWJgbYZsUtn8fzI3pkcEv4jqGMkpDR/spc/SQ-umqkXd9vxRxRejGxyqsQv0Oln3mX_VsvuycyaSMsAAvuOHQ/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2605000/met/1782143398,/mh/Dn/mm/44/mn/sn-ipoxu-umbee/ms/lva/mv/m/mvi/5/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565116,51565682,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,gcr,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgHqes-ClCg-lSAifgDNhTwUZcLTcKCpYM3iAxs8oKwocCIF2y_37nF71HqJG5Dsh_QCSlHf8ipyH-GRR_rFRPPtZz/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgGvRu2BUMOPVXt3J82eZFfnmTFAMFhTA45qLIyivNvC4CIQCYpDXn3Gxvm-sT93dk3sSGUKy5v06nw6aN0SJEGthZNw%3D%3D/playlist/index.m3u8"
alibi,Alibi,英國頻道,sources/live-base.txt,durable-base-hls,Alibi,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1398/c209b3eab90b743a55de14d74381151d/index.m3u8
alibi,Alibi,英國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Alibi,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1398/c209b3eab90b743a55de14d74381151d/index.m3u8
amarin,Amarin,泰國頻道,sources/live-base.txt,durable-base-hls,Amarin,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2320/f2a25cdd1c11c0a0a49848a9704fee18/index.m3u8
amarin,Amarin,泰國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Amarin,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2320/f2a25cdd1c11c0a0a49848a9704fee18/index.m3u8
amgtv,AMG TV,美國頻道,sources/live-base.txt,durable-base-hls,AMG TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3218/ab6eca7b8c057e742a51d79ddd637cad/index.m3u8
amgtv,AMG TV,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,AMG TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3218/ab6eca7b8c057e742a51d79ddd637cad/index.m3u8
anileap動漫歌曲24小時,Anileap 動漫歌曲24小時,YouTube動漫台,sources/youtube-live-channels.csv,durable-youtube-page,Anileap 動漫歌曲24小時,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,4FBW3mkdKOs,https://www.youtube.com/watch?v=4FBW3mkdKOs
animalplanet,Animal Planet,美國頻道,sources/live-base.txt,durable-base-hls,Animal Planet,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1203/4694b28ad6a393491bf6ded591b32e05/index.m3u8
animalplanet,Animal Planet,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Animal Planet,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1203/4694b28ad6a393491bf6ded591b32e05/index.m3u8
animax,Animax,少兒頻道,sources/live-base.txt,durable-base-hls,Animax,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/59/80335c337a3294fc1a507481cfc303a0/index.m3u8
animax,Animax,少兒頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Animax,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/59/80335c337a3294fc1a507481cfc303a0/index.m3u8
aniplusasia,Aniplus Asia,少兒頻道,sources/live-base.txt,durable-base-hls,Aniplus Asia,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/3219/81d15c5f288b0cb48b6e4bced4de1193/index.m3u8
aniplusasia,Aniplus Asia,少兒頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Aniplus Asia,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/3219/81d15c5f288b0cb48b6e4bced4de1193/index.m3u8
antv,Antv,印尼頻道 | 越南頻道,sources/live-base.txt,durable-base-hls,Antv,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1488/0fe33de1a5fd568506ef17b031d44c53/index.m3u8
antv,Antv,印尼頻道 | 越南頻道,sources/live-base.txt,durable-base-hls,ANTV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1300/15131eba18c325f190f8677eb722b085/index.m3u8
antv,Antv,印尼頻道 | 越南頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Antv,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1488/0fe33de1a5fd568506ef17b031d44c53/index.m3u8
antv,Antv,印尼頻道 | 越南頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ANTV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1300/15131eba18c325f190f8677eb722b085/index.m3u8
aod,AOD,新馬頻道,sources/live-base.txt,durable-base-hls,AOD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/428/da9208bb0dfae9bf45d4d5e23479aa81/index.m3u8
aod,AOD,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,AOD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/428/da9208bb0dfae9bf45d4d5e23479aa81/index.m3u8
arena,Arena,新馬頻道,sources/live-base.txt,durable-base-hls,Arena,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1172/aaca44c0d0ffa8d2cdd8bdc5ac2f3a68/index.m3u8
arena,Arena,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Arena,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1172/aaca44c0d0ffa8d2cdd8bdc5ac2f3a68/index.m3u8
arirangtv,Arirang TV,한국 | YouTube亞洲新聞,sources/live-base.txt,durable-base-hls,Arirang TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/256/4f9e759c4173bdb6938be16b984d6948/index.m3u8
arirangtv,Arirang TV,한국 | YouTube亞洲新聞,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Arirang TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/256/4f9e759c4173bdb6938be16b984d6948/index.m3u8
arirangtv,Arirang TV,한국 | YouTube亞洲新聞,sources/youtube-live-channels.csv,durable-youtube-page,Arirang TV,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,CJVBX7KI5nU,https://www.youtube.com/watch?v=CJVBX7KI5nU
arirangtv,Arirang TV,한국 | YouTube亞洲新聞,sources/live-youtube-stable.txt,generated-youtube-hls,071 Arirang TV,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:50:35.000Z,CJVBX7KI5nU,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782165035/ei/y1k5asuPGI6I1d8PhczhkA4/ip/114.42.199.53/id/CJVBX7KI5nU.8/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr3---sn-ipoxu-umbk.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/bui/ARmQxEWy2RYM8za9Ax-z-qaqxGQfFaXG8R8bslRHV8wKC3jn1LZN5jUtTmVZca2mM4ZrJ-k9NtxHEyAK/spc/SQ-umoigXbvW4c1o9MuM3N6aqmjhfhbLgcu4fGhWz7iN7Aoxig/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2968750/met/1782143435,/mh/nI/mm/44/mn/sn-ipoxu-umbk/ms/lva/mv/m/mvi/3/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565116,51565681,51987687/mt/1782143091/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRQIgD6GVFOMPmFAPmtoKMaf_IXKqjZ0Cy_-QdBlk7c_b0PMCIQD9VxD5MWcASamgsCxGTbwnGBTp9o8KFxPOySs8c21lvw%3D%3D/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRgIhALHg0MWgZy3CrEcbqoQ3RorLRHWEqNjmoKb2_Snvzm58AiEAzglSnxmLjj2WXHfXdKwtzWpk3sgzi_vinQg02G93hFs%3D/playlist/index.m3u8"
artsandentertainment,Arts and Entertainment,美國頻道,sources/live-base.txt,durable-base-hls,Arts and Entertainment,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1227/fbb9532fd2c5b10d0220a7189d3421f1/index.m3u8
artsandentertainment,Arts and Entertainment,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Arts and Entertainment,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1227/fbb9532fd2c5b10d0220a7189d3421f1/index.m3u8
asianetnews,Asianet News,YouTube亞洲新聞,sources/youtube-live-channels.csv,durable-youtube-page,Asianet News,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,s0LLVQeMmtU,https://www.youtube.com/watch?v=s0LLVQeMmtU
asianetnews,Asianet News,YouTube亞洲新聞,sources/live-youtube-stable.txt,generated-youtube-hls,062 Asianet News,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:50:13.000Z,s0LLVQeMmtU,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782165013/ei/tVk5aun4F7iI1d8Pmaq_qAM/ip/114.42.199.53/id/s0LLVQeMmtU.1/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr4---sn-ipoxu-umby.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/bui/ARmQxEVwjXyZ1QoUIjLRB4zARKrQzTIptcedwRQC3fgbrR4nuAgOvX28CudvnBJ_MyobMR5IkcoaxaEz/spc/SQ-umjGPwfchYB0UJmYFpa6g63B2OgouyfflXwY_WDMSkLxfUg/vprv/1/reg/0/playlist_type/DVR/initcwndbps/3220000/met/1782143413,/mh/m2/mm/44/mn/sn-ipoxu-umby/ms/lva/mv/m/mvi/4/pcm2cms/yes/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565116,51565681,51987687/mt/1782143091/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgRGEyOL6UMbtlrkX4d87zYRSNJU7dj3C0a9fAH_tamUQCIGXglx9CLP-TB8QcuKNji1wWGh70Tn2JTghn4L_p0uAD/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pcm2cms,pl,rms/lsig/APaTxxMwRQIgTJFRZkKnDgdIt2mXeYcKuYS4GLUOGO2PgRJXo_FTagcCIQC7889KdheKE_Uuzgfe4stJjtf5-x7WjRRT-Q8Im8pLQw%3D%3D/playlist/index.m3u8"
assp1,ASSP1_HD,新馬頻道,sources/live-base.txt,durable-base-hls,ASSP1_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1070/1183e8738f814fbe7ec0583f1a1acfa8/index.m3u8
assp1,ASSP1_HD,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ASSP1_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1070/1183e8738f814fbe7ec0583f1a1acfa8/index.m3u8
assp2,ASSP2_HD,新馬頻道,sources/live-base.txt,durable-base-hls,ASSP2_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1071/e75ead621e72cdc751baed297fbee559/index.m3u8
assp2,ASSP2_HD,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ASSP2_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1071/e75ead621e72cdc751baed297fbee559/index.m3u8
assp3,ASSP3_HD,新馬頻道,sources/live-base.txt,durable-base-hls,ASSP3_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1072/fa0c0c055309077ffff642a8019f59ed/index.m3u8
assp3,ASSP3_HD,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,ASSP3_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1072/fa0c0c055309077ffff642a8019f59ed/index.m3u8
astroawani,Astro Awani,新馬頻道 | YouTube亞洲新聞,sources/live-base.txt,durable-base-hls,Astro Awani,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/440/186a87dc4bd30ce7bcee58e8e9a4faa4/index.m3u8
astroawani,Astro Awani,新馬頻道 | YouTube亞洲新聞,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Astro Awani,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/440/186a87dc4bd30ce7bcee58e8e9a4faa4/index.m3u8
astroawani,Astro Awani,新馬頻道 | YouTube亞洲新聞,sources/youtube-live-channels.csv,durable-youtube-page,Astro AWANI,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,mkVyNaGee8A,https://www.youtube.com/watch?v=mkVyNaGee8A
astroawani,Astro Awani,新馬頻道 | YouTube亞洲新聞,sources/live-youtube-stable.txt,generated-youtube-hls,064 Astro AWANI,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:50:17.000Z,mkVyNaGee8A,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782165017/ei/uVk5ao2CMcje2roPs6Py2Qo/ip/114.42.199.53/id/mkVyNaGee8A.2/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr3---sn-ipoxu-umbk.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/bui/ARmQxEUyJE96omne1inYOwtUqLFbEwnGIFUVdW6ZJSDaqHxyS9h2Og6NpPmzm2w_2dz-UnIbUsNj_qIL/spc/SQ-umpgF9xrEJbaisfhe5iRFqFsy5PrQlb_feM6sfERoGLQkIw/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2968750/met/1782143417,/mh/Yt/mm/44/mn/sn-ipoxu-umbk/ms/lva/mv/m/mvi/3/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565116,51565682,51987687/mt/1782143091/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgJVMSqY_iZzFgRySd7m-7ve4jcZQ99VENLtiVTCheiHICIEgbbPpEVJsZTksBFc-4UpHFCLp_2Wb6OeDu5zuUD0w5/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgaaKzgd0aXa0cgCJ_4uGsoDTcu5sm6KdIYYBLpwrl5CICIQDkaL3fFZK-ns1QbqZwoKgQncsgauoGNocjXGY0BfRuhg%3D%3D/playlist/index.m3u8"
astrosp1,Astro Sp1,新馬頻道,sources/live-base.txt,durable-base-hls,Astro Sp1,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/444/f911a36af1a358e63d6f98643f0161af/index.m3u8
astrosp1,Astro Sp1,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Astro Sp1,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/444/f911a36af1a358e63d6f98643f0161af/index.m3u8
astrosp2,Astro Sp2,新馬頻道,sources/live-base.txt,durable-base-hls,Astro Sp2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/445/bed99dc3114c73eb91882dc17b904350/index.m3u8
astrosp2,Astro Sp2,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Astro Sp2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/445/bed99dc3114c73eb91882dc17b904350/index.m3u8
astrosp3,Astro Sp3,新馬頻道,sources/live-base.txt,durable-base-hls,Astro Sp3,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/446/be1b27c5b93469a5260ad949e923a380/index.m3u8
astrosp3,Astro Sp3,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Astro Sp3,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/446/be1b27c5b93469a5260ad949e923a380/index.m3u8
astrosp4,Astro Sp4,新馬頻道,sources/live-base.txt,durable-base-hls,Astro Sp4,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/3234/1e679b0a29a2f057faeea50c4e560485/index.m3u8
astrosp4,Astro Sp4,新馬頻道,sources/live-base.txt,durable-base-hls,Astro Sp4,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/447/f11c57960d213a46e46c293bf869e7c9/index.m3u8
astrosp4,Astro Sp4,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Astro Sp4,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/3234/1e679b0a29a2f057faeea50c4e560485/index.m3u8
astrosp4,Astro Sp4,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Astro Sp4,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/447/f11c57960d213a46e46c293bf869e7c9/index.m3u8
atlanta,Atlanta,美國頻道,sources/live-base.txt,durable-base-hls,Atlanta,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1055/65875936c333373c222fa4aadd069985/index.m3u8
atlanta,Atlanta,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Atlanta,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1055/65875936c333373c222fa4aadd069985/index.m3u8
ausbiztv,Ausbiz TV,澳洲,sources/live-base.txt,durable-base-hls,Ausbiz TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/195/9d959ba7385f852eb8a00b48624f3894/index.m3u8
ausbiztv,Ausbiz TV,澳洲,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Ausbiz TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/195/9d959ba7385f852eb8a00b48624f3894/index.m3u8
